StoryID	Keyword	Comment	Timing	ParentKeyword
tng5x16	miraculous recovery			
tng5x16	operation room scenario			
tng5x16	space rendezvous	Enterprise and USS Potemkin		
tng5x16	readyroom chat	Picard and Riker; Picard and Riker	11:48-13:30, 32:55-33:20	
tng5x16	talking to	Riker at Worf		
tng5x16	captain's log		4:30-4:42	
tng5x16	chief medical officer's log supplemental		29:50-30:00	
tng5x17	rant	by Soren		
tng5x17	race against time			
tng5x17	visit a planet			
tng5x17	missing shuttle craft			
tng5x17	pseudo-science complication	null space pocket		
tng5x17	monologue	Soren		
tng5x17	search and rescue mission			
tng5x17	shuttlecraft for two	Riker and Soren		
tng5x17	readyroom chat	Picard and Riker	37:20-38:30	
tng5x17	captain's log		0:00-0:14, 29:51-30:02	
tng5x17	captain's log supplemental		3:15-3:33, 11:02-11:10	
tng5x18	disastrous event			
tng5x18	uncharted territory			
tng5x18	prophetic dream			
tng5x18	déjà vu			
tng5x18	premonition			
tng5x18	repeated events			
tng5x18	technobabble solution	tachyon thing		
tng5x18	meeting			
tng5x18	warp core breach			ship crisis
tng5x18	charting mission			
tng5x18	readyroom chat	Picard and Beverly	15:45-17:00	
tng5x18	captain's log		2:29-2:40, 11:30-11:40, 19:33-19:43, 31:24-31:34	
tng5x19	angry rant			monologue
tng5x19	cover up			
tng5x19	bearer of bad news			
tng5x19	epiphany	Picard at ignite the plasma		
tng5x19	dressing down	Picard at Wesley		
tng5x19	readyroom chat	Picard and Wesley	31:00-34:35	
tng5x19	captain's log		0:00-0:20	
tng5x20	parallel themes			
tng5x20	race against time			
tng5x20	contrasting characters	Lwaxana is opposite of her prospect husband		
tng5x20	ship wide contamination by a metal parasite			ship crisis
tng5x20	save a planet	Tessen III from asteroid strike		
tng5x20	technobabble complication	cannot get a positive lock on the asteroid with a tractor beam because of magnetic field interference emanating from the core materials		
tng5x20	impending warp core breach			ship crisis
tng5x20	bumpy ride			
tng5x20	turbolift chat	Picard and Data	35:50-36:45	
tng5x20	jaw dropped in astonishment	Campio at naked Lwaxana		
tng5x20	end joke			
tng5x20	captain's log		40:10-40:22	
tng5x21	infiltration			
tng5x21	nefarious plot			
tng5x21	mistaken identity			
tng5x21	political complication			
tng5x21	foreshadow	love in the temple		
tng5x21	bribery			
tng5x21	containment field collapsing	Ferengi ship		ship crisis
tng5x21	ship explosion	Ferengi ship		
tng5x21	space rendezvous	Enterprise and Valtese vessel		
tng5x21	confinement to quarters	Ferengi; Kamala		
tng5x21	dinner for two	Picard and Beverly		
tng5x21	heated argument	Picard and Beverly		
tng5x21	readyroom chat	Picard and Kamala	21:54-25:21	
tng5x21	breakfast for two	Picard and Beverly		
tng5x21	heart to heart talk	Picard and Beverly	36:30-38:22	
tng5x21	transport diplomatic dignitary mission			
tng5x21	captain's log		0:00-0:20, 18:44-18:53	
tng5x21	captain's log supplemental		26:40-26:52	
tng5x22	talking to	Picard to girl		
tng5x22	scientific investigation mission			
tng5x22	glowing eyes			
tng5x22	poltergeist	things flung by invisible forces		
tng5x22	energy drain on the shields			ship crisis
tng5x22	threat	Isabelle to various people		
tng5x22	Picardologue			
tng5x22	180-argument			
tng5x22	exploration scenario			
tng5x22	check for bogeyman			
tng5x22	imaginary friend			
tng5x22	double up the main sensor bandwidth			technobabble solution
tng5x22	girl talk	Beverly and Ogawa		
tng5x22	turbolift chat	Troi and Clara	18:45-	
tng5x22	technobabble explanation	something about an energy string and a resonance frequency to explain the drag coefficient		
tng5x22	shield frequency remodulation			technobabble solution
tng5x22	divert power to shields			
tng5x22	captain's log		2:24-2:36	
tng5x23	rat in a cage			
tng5x23	self-destruct a robot with a logical paradox	implant a paradoxical shape in Hugh's memory		
tng5x23	briefing room meeting			
tng5x23	coin a name	Geordi coins Hugh		
tng5x23	heart to heart talk	Geordi and Guinan; Picard and Guinan	21:40-23:08, 30:00-32:02	
tng5x23	logical solution	implant a contradiction in the Borg collective		
tng5x23	charting mission			
tng5x23	readyroom chat	Picard and Troi	5:50-7:00	
tng5x23	captain's log		0:00-0:12	
tng5x24	lift a beam	Worf		feat of strength
tng5x24	transporter phase shift			transporter complication
tng5x24	race against time			
tng5x24	space encounter	Enterprise and Romulan vessel		
tng5x24	chase	Romulan of Ro		
tng5x24	close call	Picard is about to wave for warp which would have been the end		
tng5x24	technobabble solution			
tng5x24	sabotage			
tng5x24	nefarious plot			
tng5x24	impending warp core breach	Romulan vessel		ship crisis
tng5x24	extend shields			tech solution
tng5x24	phase shifting			technobabble complication
tng5x24	man at gunpoint	Ro		
tng5x24	viewers left hanging	Riker never said what he had to say about Ro		
tng5x24	disruptor on overload			
tng5x24	rescue mission			
tng5x24	shuttlecraft for two	Data and Worf		
tng5x24	turbolift chat	Picard and Riker	34:30-35:19	
tng5x24	dinner for two	Geordi and Ro		
tng5x25	memory manipulation			mind complication
tng5x25	magnetic wave survey			
tng5x25	abduction			
tng5x25	spurned idea	Picard's idea was ignored by the administrator		
tng5x25	doomed planet			
tng5x25	death bed			
tng5x25	symbol	the tree in the town square		
tng5x25	space encounter	Enterprise Kataan probe		
tng5x25	symbol	the tree of the passage of time		
tng5x25	follow a radiation trail			
tng5x25	captain's log		0:00-0:14	
tng5x26	space time complication			
tng5x26	time travel scenario			
tng5x26	penniless			
tng5x26	mysticism			
tng5x26	technobabble solution	create a phase shift inside a warp field		
tng5x26	cliffhanger			
tng5x26	foreshadow	Guinan says full circle		
tng5x26	turbolift chat	Data, Riker, Troi	9:10-10:12	
tng5x26	readyroom chat	Picard and Data	11:20-12:16	
tng5x26	heart to heart talk	Picard and Guinan	28:00-29:55	
tng5x26	captain's log		0:00-0:17, 3:47-4:00, 38:24-38:33	
tng5x26	captain's log supplemental		26:10-26:20	
tng6x01	recap			
tng6x01	nefarious plot			
tng6x01	rent overdue scenario			
tng6x01	police chase			
tng6x01	time travel scenario			
tng6x01	stuck in wrong time			
tng6x01	social commentary	Mark Twain		
tng6x01	technobabble solution			
tng6x01	medical complication			
tng6x01	brawl	in the morgue		
tng6x01	rant	Twain		
tng6x01	nick of time			
tng6x01	captain incognito			
tng6x01	captain at gunpoint			
tng6x01	turbolift chat	Troi and Mark Twain	30:00-31:19	
tng6x01	captain's log		41:45-42:05	
tng6x02	rescue mission			
tng6x02	plasma field disturbance			transporter complication
tng6x02	bridging two transporters			transporter trick
tng6x02	bandwidth limitation			transporter complication
tng6x02	ionic interference			transporter complication
tng6x02	ionic fluctuation in the matter stream			transporter complication
tng6x02	end joke			
tng6x02	captain's log		0:00-0:15, 42:20-42:32	
tng6x03	find a cure	rapid aging		
tng6x03	space stand off			
tng6x03	nefarious plot			
tng6x03	space encounter	Enterprise and transport ship		
tng6x03	transport a dignitary mission			
tng6x03	turbolift chat	Troi and Alkar	7:22-7:50	
tng6x03	readyroom chat	Picard and Ves, Picard and Beverly	4:20-5:50, 30:00-30:34	
tng6x03	captain's log		0:00-0:16, 19:20-19:33	
tng6x03	medical log		29:48-29:58	
tng6x04	race against time			
tng6x04	foreshadow	Scotty repairing the ship		
tng6x04	flight of fancy			
tng6x04	one last feat			
tng6x04	hide in the pattern buffer	Scotty		technobabble solution
tng6x04	pattern buffer stasis			transporter trick
tng6x04	pattern degradation			transporter complication
tng6x04	beam an away team to a derelict ship			
tng6x04	drawn into a star			ship crisis
tng6x04	solar flare activity with shields at 23 percent			ship crisis
tng6x04	rescue mission			
tng6x04	heart to heart talk	Picard and Scotty		
tng6x04	readyroom chat	Picard and Geordi	24:45-25:55	
tng6x04	captain's log		40:25-40:33	
tng6x05	charting mission			
tng6x05	exploration scenario			scenario
tng6x05	late for a meeting	Riker		
tng6x05	impending hull breach			ship crisis
tng6x05	captain's log		0:00-0:15, 41:02-41:18	
tng6x06	Picardologue	Q lack of a superior morality		
tng6x06	180-argument			
tng6x06	save a planet	Tagra IV		
tng6x06	ultimatum			
tng6x06	transport mission			
tng6x06	ionization interference			transporter complication
tng6x06	hide and seek	Q and Amanda		
tng6x06	neutrino infusion			technobabble solution
tng6x06	fused injectors lead to meltdown			technobabble complication
tng6x06	warp core breach			ship crisis
tng6x06	dinner for two	Beverly, Troi, Amanda		
tng6x06	readyroom chat	Picard, Beverly, Amanda; Picard and Q; Picard and Q; Picard and Q; Picard, Amanda, Q	0:18-1:20, 11:25-12:25, 14:40-15:04, 32:44-34:38, 36:20-39:37	
tng6x06	captain's log		0:00-0:18, 34:50-35:04	
tng6x07	technobabble solution			
tng6x07	heroic plot			
tng6x07	find a cure	youthenized crewmen		
tng6x07	space fight	Enterprise and two Klingon warship		space confrontation
tng6x07	take back the ship objective			
tng6x07	stalling tactic	Riker at computer		
tng6x07	ship takeover			
tng6x07	captain at gunpoint			
tng6x07	transporter youthenization			transporter complication
tng6x07	shuttlecraft for two	Picard, Guinan, Keiko, Ro		
tng6x07	readyroom chat	young Picard and Beverly	7:45-9:15	
tng6x07	captain's log		0:00-0:12, 40:15-40:29	
tng6x07	first officer's log supplemental		13:40-13:51	
tng6x08	holodeck malfunction			holodeck complication
tng6x08	rendezvous mission	Enterprise and supply ship Vico		
tng6x08	kidnapping			
tng6x08	sequence of interruptions	Picard playing his flute		
tng6x08	power surge in a positronic subprocessor			technobabble complication
tng6x08	bounded and gaged	Alexander		
tng6x08	unexplained events			computer complication
tng6x08	memory purge			computer solution
tng6x08	captain's log		0:00-0:18, 40:48-41:00	
tng6x08	captain's log supplemental		28:54-29:02	
tng6x09	race against time			
tng6x09	visit a planet			
tng6x09	accidental intelligence			
tng6x09	deadline			
tng6x09	field ionization effect			transporter complication
tng6x09	loss of containment of particle flux			impending disaster
tng6x09	violate a direct order	Data		
tng6x09	heated argument	Riker and Data		
tng6x09	captain's log		2:42-3:02, 8:05-8:20, 22:24-22:35, 30:00-30:16	
tng6x09	second officer's log		14:00-14:12	
tng6x10	plot twist	turned out it was all a ruse		
tng6x10	nefarious plot			
tng6x10	cliffhanger			
tng6x10	metagenic weapon			
tng6x10	rendezvous mission			
tng6x10	diplomatic mission			
tng6x10	admiral captain meeting	Picard and Nechayev		
tng6x10	captain undercover			
tng6x10	infiltrate an enemy base			
tng6x10	repel down a cliff			
tng6x10	space rendezvous	Enterprise and Cairo, Enterprise and Reklar		
tng6x10	cave in	Beverly is buried		
tng6x10	elaborate ruse	there was no lab		
tng6x10	forcibly hold open a closing door	Worf		
tng6x10	captain at gunpoint			
tng6x10	shackled captain			
tng6x10	readyroom chat	Jellico and Troi	13:10-15:20	
tng6x10	shuttlecraft for two	Picard, Beverly, Worf		
tng6x10	captain's log		0:00-0:12, 10:33-10:43	
tng6x10	first officer's log		25:57-26:05	
tng6x11	recap			
tng6x11	nick of time			
tng6x11	nefarious plot			
tng6x11	interrogation			
tng6x11	shackled captain			
tng6x11	shirtless captain			
tng6x11	unshaven captain			
tng6x11	captain behind bars			
tng6x11	hard deadline	7 hours		
tng6x11	sorrowful tale	Madred's story about the eggs		
tng6x11	slip of the tongue	Madred calls Picard by name		
tng6x11	space confrontation	Enterprise and Cardassian ships		
tng6x11	readyroom chat	Picard, Data, Geordi; Picard and Troi	17:25-18:28, 41:00-42:09	
tng6x11	shuttlecraft for two	Riker and Geordi		
tng6x11	captain's log		4:06-4:18	
tng6x11	first officer's log supplemental		10:45-10:55	
tng6x12	foreshadow	Barclay finds that the holodeck program is already running		
tng6x12	observation mission			
tng6x12	nefarious plot			
tng6x12	Chekov's gun	Data tosses object to La Forge		
tng6x12	illusion within an illusion	within illusion		
tng6x12	accidental intelligence			
tng6x12	plot twist			
tng6x12	holodeck character becomes sentient			holodeck complication
tng6x12	pattern enhancers			transporter trick
tng6x12	pattern enhancers			technobabble solution
tng6x12	ship takeover			ship crisis
tng6x12	shuttlecraft for two	Moriarty and Regina		
tng6x12	captain's log		7:35-7:47	
tng6x13	plot twist	it was the dog all along		
tng6x13	delivery mission			
tng6x13	murder investigation			
tng6x13	repolarize the interface			technobabble task
tng6x13	phaser inducer unaligned			technobabble complication
tng6x13	dog chews a man's shoes			
tng6x13	space rendezvous	Enterprise and IKS Qu'Vat		
tng6x13	drinks for two	Geordi and Aquiel		
tng6x13	readyroom chat	Picard and Geordi; Picard and Riker	10:46-11:12, 23:50-24:50	
tng6x13	captain's log		0:00-0:16	
tng6x13	captain's log supplemental		28:52-29:00	
tng6x13	medical officer's log supplemental		32:42-32:50, 38:57-39:06	log
tng6x14	heroic plot			
tng6x14	cloak and dagger			scenario
tng6x14	undercover operation			
tng6x14	space fight			
tng6x14	hypospray attack	Romulan at Troi		
tng6x14	abduction	Troi		
tng6x14	space standoff	Enterprise and Romulan warbird		
tng6x14	cosmetic surgery			
tng6x14	confinement to quarters	DeSeve		
tng6x14	officer dinner			social function
tng6x14	space confrontation	Romulan warbird and Corvallen freighter		
tng6x14	space rendezvous	Romulan warbird and Corvallen freighter		
tng6x14	rendezvous mission			
tng6x14	captain's log		8:40-8:52	
tng6x15	drink thrown in the face			
tng6x15	flower delivery			
tng6x15	shirtless captain			
tng6x15	away mission			
tng6x16	vision			
tng6x16	cliffhanger			
tng6x16	parallel themes	Worf and Data and their fathers		
tng6x16	late for meeting	Data		
tng6x16	android power drain	Data		
tng6x16	assistance mission			
tng6x16	readyroom chat	Picard and Data	22:15-24:22	
tng6x16	captain's log		0:00-0:15	
tng6x17	recap			
tng6x17	180-argument			
tng6x17	jungle chase			
tng6x17	campfire story			
tng6x17	plot twist	Ba'el is a Romulan		
tng6x17	search and rescue mission			
tng6x17	space rendezvous	Enterprise and Romulan vessel		
tng6x17	captain's log		13:00-13:10	
tng6x17	captain's log supplemental		41:03-41:13	
tng6x18	cat and mouse game			
tng6x18	race against time			
tng6x18	heist			nefarious plot
tng6x18	technobabble solution			
tng6x18	saved by the bell			
tng6x18	heroic trick			
tng6x18	crawlway chase			
tng6x18	hostage situation scenario			
tng6x18	turbolift chat	Picard and Data	1:20-2:38	
tng6x18	interrogation at gunpoint	Picard at Devon		
tng6x18	captain at gunpoint			
tng6x18	birds of a feather	Data at Hutch		
tng6x18	captain incognito			
tng6x18	baryon sweep of ship			technobabble complication
tng6x18	primary inducer completely fused			technobabble complication
tng6x18	jury-rigging	Geordi's visor emits a hypersonic pulse		
tng6x18	maintenance mission			
tng6x18	toxic waste theft			ship crisis
tng6x18	captain's log		0:00-0:16	
tng6x19	race against time			
tng6x19	thermal deflector units to deflect a firestorm			technobabble solution
tng6x19	dinner for two	Picard and Beverly		
tng6x19	turbolift chat	Picard, Nella, blueshirt	20:30-21:03	
tng6x19	readyroom chat	Picard and Troi; Picard and Riker	21:35-22:45, 26:17-27:22	
tng6x19	ionization interference			transporter complication
tng6x19	rescue mission			mission
tng6x19	captain's log		29:17-29:27, 38:30-38:43	
tng6x20	Maltuvis device	Troy, Ya'Seem		
tng6x20	Chekov's gun	I was in the neighborhood		
tng6x20	technobabble solution			
tng6x20	nefarious plot			
tng6x20	heroic double trick	faked shield failure etc		heroic trick
tng6x20	drinks for two	Picard and Galen		
tng6x20	message decryption objective			
tng6x20	space stand off	Enterprise, two Cardassian war vessels, Klingon vessel		
tng6x20	enemies with exclusive pieces of a puzzle who must cooperate			
tng6x20	space fight	Enterprise and Yridian vessel and Galen's shuttle		
tng6x20	viewer misdirection	Picard knew the Cardassians were going to betray the agreement		
tng6x20	stand off at gunpoint	Federation, Klingons, Cardassian and Romulan landing parties		
tng6x20	offer an olive branch	Romulan at Picard		
tng6x20	survey mission			mission
tng6x20	study mission			mission
tng6x20	readyroom chat	Picard and Troi	18:40-20:16	
tng6x20	captain's log		0:00-0:15, 40:25-40:37	
tng6x20	captain's log supplemental		6:09-6:20, 13:28-13:38, 26:30-26:42	
tng6x21	nefarious plot			
tng6x21	story is illusion			
tng6x21	illusion within illusion			
tng6x21	free a captive			
tng6x21	mission briefing			
tng6x21	captain incognito	Riker		
tng6x21	rescue mission			
tng6x21	readyroom chat	Picard and Riker; Picard, Riker, Troi	5:07-5:12, 40:35-40:55	
tng6x21	heart to heart talk	Riker and Troi		
tng6x21	captain's log		40:23-40:35	
tng6x22	nefarious plot			
tng6x22	story in story			
tng6x22	first person narrative			
tng6x22	solar radiation interference			transporter complication
tng6x22	violate a direct order	Beverly about autopsy		
